"treatment","timestep","comp","plot_id","tree_carbon_Live","tree_carbon_Snag","understory_carbon","duff_carbon","litter_carbon","fines_carbon","coarse_carbon","fuels_carbon","soil_carbon","all_carbon"
"control","post_18",240,"0240-00026",234.095363322281,0,0,25.5377113137,17.185328473245,9.124659232,6.450779725,58.298478743945,113.133082470941,405.526924537167
"control","post_18",240,"0240-00101",184.576333870138,38.7404613151249,0.101235711,0.328276885631,13.53536561763,4.404907812,0,18.268550315261,53.4069949672476,295.093576178771
"control","post_18",240,"0240-00102",340.297797962812,2.20227283964071,0,19.51713806286,18.838463139365,10.744383508,9.39472912375,58.494713833975,85.2951869715483,486.289971607976
"control","post_18",240,"0240-00104",240.88735553835,0.831912309146687,0.101235711,17.13094234973,17.356408579855,5.679847283,3.38537904,43.552577252585,101.253849183409,386.62692999449
"control","post_18",240,"0240-00105",250.618473230081,8.63752963839514,0.101235711,12.6666441152,8.376650296473,4.39231994475,7.06594709975,32.501561456173,58.5934674876125,350.452267523262
"control","post_18",240,"0240-00106",274.959183829953,6.69590444943794,0,23.31033352748,81.1784163927,7.656420287,5.2720183205,117.41718852768,62.4326593578558,461.504936164927
"control","post_18",240,"0240-00107",130.144633054588,0,0,4.16319929005,10.19688566708,11.60077075575,23.91293417825,49.87378989113,69.0399780929732,249.058401038692
"control","post_18",240,"0240-00109",171.061730330107,2.50519417335658,0,53.3568592275,6.491565711955,2.276660832,8.538088542,70.663174313455,70.8151101726395,315.045208989559
"control","post_18",240,"0240-00110",83.8012425981895,13.180784730425,0,13.07464327058,29.579689424285,5.5926386965,2.219170032,50.466141423365,103.587395775026,251.035564527005
"control","post_18",240,"0240-00112",131.103796527465,30.6308346327703,0,37.03411472384,15.43557390917,4.7397973105,17.69131254,74.90079848351,102.370463611331,339.005893255077
"control","post_18",240,"0240-00113",313.265756076009,10.1273881715487,0,13.75216211039,18.56091615266,5.553252533,15.68522520925,53.5515560053,42.520907302165,419.465607555022
"control","post_18",240,"0240-00114",306.987703979066,1.7797235232819,0.101235711,53.9610295712,19.32363973048,2.13479926425,4.710957915,80.13042648093,67.9794656818878,456.978555376166
"control","post_18",240,"0240-00115",290.281161404793,13.8307733779653,0,44.77103140165,14.225836556905,6.42055873225,6.86694442925,72.284371120055,105.347191435738,481.743497338552
"control","post_18",590,"0590-00005",224.487949716169,0,1.139046989,21.75537610248,12.868989175205,4.70208544925,28.44712711425,67.773577841185,71.1277098765903,364.528284422944
"control","post_18",590,"0590-00009",162.810372011496,35.5090730111774,0,11.45661134387,13.529315080385,4.69404223775,3.356278655,33.036247317005,76.5767759559481,307.932468295627
"control","post_18",590,"0590-00013",247.605207416526,0,0.128919375,25.53524641226,18.31375184406,3.052379019,6.6298143005,53.53119157582,82.3062292284398,383.571547595786
"control","post_18",590,"0590-00021",152.922638317646,10.3319283991681,5e-04,36.54811013783,17.429024833135,8.751724528,18.585500135,81.314359633965,44.9435309536073,289.512957304386
"control","post_18",590,"0590-00101",70.6294485300866,0,0,22.7771405817,98.08511277855,3.72710534525,2.4356634815,127.025022187,68.3130219749707,265.967492692057
"control","post_18",590,"0590-00102",211.890161805271,2.18537170763739,0,20.01562411565,9.308333076985,3.2194052005,2.590788295,35.134150688135,57.4353447950008,306.645028996044
"control","post_18",590,"0590-00104",162.285570676356,0,0,15.29121660208,16.947406667875,3.71692593575,2.5574367375,38.512985943205,47.8920600399346,248.690616659496
"control","post_18",590,"0590-00105",248.061201721823,0,0,24.17264319328,15.649809456365,7.0298981,11.070811995,57.923162744645,70.376050021828,376.360414488296
"control","post_18",590,"0590-00106",382.160583790769,4.83459247282919,1.138546989,36.01611535413,23.4599871581,2.87955883275,12.3278698,74.68353114498,72.0997354176306,534.916989815209
"control","post_18",590,"0590-00107",303.777235570976,0,0,26.2537639657,16.536662750805,2.3554168515,38.10656494875,83.252408516755,83.6405943772599,470.67023846499
"control","post_18",590,"0590-00109",416.717387576758,0.707870374905576,0.230155086,23.10495986114,13.779004757665,2.7722083975,3.372928315,43.029101331305,61.7668426748988,522.451357043867
"control","post_18",590,"0590-00111",449.865329782301,2.28432299675014,2.230757436,14.06781313812,16.986297218685,2.84045468325,15.19142237175,49.085987411805,88.1927195936711,591.659117220527
"control","post_18",590,"0590-00113",136.302367026217,51.5700605720591,0.069979686,18.24151392509,12.844040961915,28.6369002925,118.60312265,178.325577829505,24.3256393186037,390.593624432385
"control","post_18",590,"0590-00115",222.171968618414,0,0,41.72861292861,18.84589866703,2.506174846,25.75101942,88.83170586164,63.3715821495019,374.375256629556
"control","post_18",590,"0590-00116",233.077875963075,3.55786758508766,0.128919375,5.09825056258,4.2933393792585,1.548277486,0,10.9398674278385,49.9265004752974,297.631030826299
"control","post_18",590,"0590-00117",125.368342197549,0,0.088522121,18.53245022818,12.644160732035,2.984031548,0,34.160642508215,86.9768328696879,246.594339696452
"control","post_18",590,"0590-00118",355.665378740991,7.34138966948482,0,40.234566563,15.21189318281,0.70864875625,0,56.15510850206,61.2238355482745,480.385712460811
"control","pre_treatment",40,"0040-00002",142.736222238657,1.82640381760116,0,14.97446001187,12.283475157275,2.75646456675,5.6431072495,35.657506985395,51.7714490035759,231.991582045229
"control","pre_treatment",40,"0040-00003",222.894039435171,0,5e-04,6.62149480925,10.193058335455,0.97294035175,6.90199045475,24.689483951205,48.7441529923097,296.328176378686
"control","pre_treatment",40,"0040-00005",193.561043641193,4.76763206166055,0.101235711,45.8385314369,14.645824694935,2.655373356,7.39511247225,70.534841960085,63.7541224251406,332.718875799079
"control","pre_treatment",40,"0040-00012",150.847765788784,0,0.101235711,1.51532251741,7.510029279745,4.37388354575,3.043345971,16.442581313905,57.0953884246202,224.48697123831
"control","pre_treatment",40,"0040-00101",188.089112052051,0,0.101235711,29.12385794612,4.2892951136135,1.595685884,9.5980341125,44.6068730562335,55.6340091335182,288.431229952803
"control","pre_treatment",40,"0040-00103",273.245018470449,10.4778377800498,2.552139917,83.2105441392,22.2239672196,5.71271945025,38.5978956825,149.74512649155,38.4823524782713,474.50247513732
"control","pre_treatment",40,"0040-00104",220.811129649156,6.28241849101955,0.678059267,21.887223322922,9.671545187185,6.1815948545,12.1450041425,49.885367507107,51.6476566025277,329.304631516811
"control","pre_treatment",40,"0040-00105",338.252802921437,8.03147237338384,1.105398766,0,3.25905392568,2.98556298375,0,6.24461690943,51.7907289224254,405.425019892677
"control","pre_treatment",40,"0040-00106",177.556432850164,0,2.723520629,6.57528929758,8.640592842595,2.0124313045,0,17.228313444675,63.6271315050519,261.135398428891
"control","pre_treatment",40,"0040-00107",132.420565985964,0,0.849774664,13.66958673384,8.0047304464225,7.25695761825,7.3298437815,36.2611185800125,65.4115608084422,234.943020038418
"control","pre_treatment",40,"0040-00108",53.4381987331899,82.5004139961293,0.472515484,12.25699344342,7.95663009523,5.02735655275,17.7295099725,42.9704900639,50.1786230787155,229.560241355935
"control","pre_treatment",40,"0040-00109",325.320192486147,0,0.607414266,23.26310761202,7.90226491303,14.26494437825,20.264984824,65.6953017273,41.9843938288459,433.607302308293
"control","pre_treatment",40,"0040-00110",412.497922905054,14.054000810891,0.102735711,35.84925343246,13.04392133301,9.0614819595,3.697887253,61.65254397797,40.6494235440586,528.956626948973
"control","pre_treatment",40,"0040-00111",189.741422583524,5.29566943442622,2.622619603,22.77902713565,14.007539210255,3.1625281385,0,39.949094484405,52.1737621069571,289.782568212312
"control","pre_treatment",40,"0040-00112",229.947581031949,3.33042481237186,0.848774664,15.58614725299,5.13933654459,5.72647398225,0,26.45195777983,62.3024230477779,322.881161335929
"control","pre_treatment",40,"0040-00113",305.512655863383,6.40476127846581,0.230655086,0,0.9489335782895,1.321781686,4.33939304125,6.6101083055395,62.0899592548733,380.848139788261
"control","pre_treatment",40,"0040-00114",156.008085572606,9.00380251904653,2.652875628,2.951767729,9.5222698694945,2.52592012725,1.0237047765,16.0236625022445,59.4000831155614,243.088509337459
"control","pre_treatment",40,"0040-00116",186.24329091316,9.40052388817177,2.652875628,9.19753285384,13.60603260387,1.3175485245,3.4819935175,27.60310749971,60.8376488163305,286.737446745372
"control","pre_treatment",240,"0240-00003",90.334845650073,0,0.128919375,25.25234828478,8.8599898536,4.9230055085,22.67891323525,61.71425688213,73.5899728937628,225.767994800966
"control","pre_treatment",240,"0240-00005",84.8303584483195,0,0,9.0515244182,0.9997471041575,3.90233440125,0.8205881505,14.7741940741075,66.8225636560175,166.427116178444
"control","pre_treatment",240,"0240-00007",141.79106293949,0,0.101235711,55.286249814,17.236683183145,1.32264967325,11.5200297975,85.365612467895,71.9973244078876,299.255235526273
"control","pre_treatment",240,"0240-00009",139.563160918572,0,2.158424509,5.709006562139,9.94507598688,3.00994438675,5.4817553825,24.145782318269,62.691783947502,228.559151693343
"control","pre_treatment",240,"0240-00022",150.27785280239,0,0,10.67836987746,8.399306406965,4.511031417,0,23.588707701425,62.3266021069183,236.193162610733
"control","pre_treatment",240,"0240-00026",140.8182413777,0,0,8.880963596639,7.5669874668225,8.2470535185,16.64670221275,41.3417067947115,75.0944251327192,257.25437330513
"control","pre_treatment",240,"0240-00101",207.489660751924,5.49398267337076,0.950510375,26.53429913094,9.20104530252,2.66850268175,13.4730785425,51.87692565771,56.560339500082,322.371418958087
"control","pre_treatment",240,"0240-00102",196.731437916042,0.351599655640251,0.301134772,20.1978614769,15.884125450145,13.678367776,7.2311205925,56.991475295545,52.8631567473547,307.238804386582
"control","pre_treatment",240,"0240-00104",196.718375812854,1.06379001245309,0.303134772,26.10201,13.369125,9.408226387,60.22767694175,109.10703832875,69.6586211134399,376.850960039497
"control","pre_treatment",240,"0240-00105",160.153586609583,3.56811985103494,0.301634772,27.64532240085,8.715509437295,5.90151837125,5.32644540475,47.588795614145,59.5353512467283,271.147488093491
"control","pre_treatment",240,"0240-00106",169.216270184454,0,0.171880712,2.883844845088,7.89191935397,11.81345764175,8.38907131325,30.978293154058,53.7280802756419,254.094524326154
"control","pre_treatment",240,"0240-00107",61.9397596623516,0,0.334390797,4.11401099793,5.87778656031,4.8570731075,2.8516527175,17.70052338324,72.739714011628,152.71438785422
"control","pre_treatment",240,"0240-00109",152.241732187213,1.6458200549819,0.434126508,2.94961632137,6.99908316427,3.3480146225,20.9931689525,34.28988306064,66.4035674715295,255.015129282365
"control","pre_treatment",240,"0240-00110",84.9270779397298,0,0.59826582,15.86768405956,15.504147929375,11.94073530875,26.1666134875,69.479180785185,73.5186235086337,228.523148053548
"control","pre_treatment",240,"0240-00112",115.313907670818,0,0.230655086,20.28154964507,10.33153746151,10.10586482575,9.2211638305,49.94011576283,57.996977281718,223.481655801366
"control","pre_treatment",240,"0240-00113",198.911894837747,9.16419933245403,0.102735711,28.97921394459,10.28586449778,14.31059271825,25.42933988,79.00501104062,58.0517809035961,345.235621825417
"control","pre_treatment",240,"0240-00114",151.119541974836,0,0.476087845,21.48138628277,4.618049014831,7.76116405625,27.329523323,61.190122676851,62.7563305124529,275.54208300914
"control","pre_treatment",240,"0240-00115",202.839840832918,0,0.273451108,14.55279703979,8.28360384363,12.42190950425,0.81589786475,36.07420825242,70.4899743504579,309.677474543796
"control","pre_treatment",590,"0590-00005",131.593802775661,0,0.003,19.54929048475,16.599031920495,2.360034056,18.6847676175,57.193124078745,50.1580498576308,238.947976712037
"control","pre_treatment",590,"0590-00009",114.149193144398,0.771084836264091,0,6.93707132471,4.102094181098,4.40630596575,10.7580983265,26.203569798058,63.0648986119005,204.188746390621
"control","pre_treatment",590,"0590-00013",148.235730431687,1.90430228522813,0,5.63497058658,6.53428358976,5.153575509,6.4026106335,23.72544031884,53.7407074610647,227.606180496819
"control","pre_treatment",590,"0590-00021",118.854448702738,0,0.001,20.87159275415,13.725892921095,13.37689429825,71.076045135,119.050425108495,64.5248964825207,302.430770293754
"control","pre_treatment",590,"0590-00101",35.4120913972682,20.5044135208043,0.404877335,1.417790820898,3.245401053445,4.336767275,5.2586432725,14.258602421843,55.3763972887228,125.956381963638
"control","pre_treatment",590,"0590-00102",112.170492976921,1.72854963531962,0.424412917,13.50832055749,6.9396797251065,6.637873081,18.0800037525,45.1658771160965,58.0833892472642,217.572721892601
"control","pre_treatment",590,"0590-00104",88.1227277313698,0,1.080223381,7.40676934922,7.65118803219,3.119611223,2.8881178785,21.06568648291,65.1618003726178,175.430437967898
"control","pre_treatment",590,"0590-00105",174.798491358416,3.22324068382165,2.433269291,47.6206566948,7.4955987203,1.73717904775,0.64959860825,57.5030330711,48.2828179373523,286.24085234169
"control","pre_treatment",590,"0590-00106",240.079529133078,2.13803238870888,3.407647296,75.801127379,13.99330230519,3.2485334605,2.7726986125,95.81566175719,51.664495876024,393.105366451001
"control","pre_treatment",590,"0590-00107",168.791253754688,3.34972877790896,0.205971422,48.857491995,7.26366829698,9.1988727,23.94939945875,89.26943245073,64.4606261520494,326.077012557377
"control","pre_treatment",590,"0590-00109",269.203441652129,2.77938799746539,0,0,5.5279788233,3.44785518575,0,8.97583400905,59.1245964586625,340.083260117307
"control","pre_treatment",590,"0590-00111",263.1246239705,0,2.464412522,20.9057238246,9.620161650905,4.42914131375,3.4545512025,38.409577991755,53.8848106362154,357.88342512047
"control","pre_treatment",590,"0590-00113",205.289391270531,1.94685834537178,0.406870483,19.34933866436,11.040742195665,1.371682734,1.896702705,33.658466299025,67.9743451714082,309.275931569336
"control","pre_treatment",590,"0590-00115",134.016559835688,0,0.334897649,22.15849326975,13.18616431339,19.69519662075,23.572530145,78.61238434889,49.2146530467533,262.178494880331
"control","pre_treatment",590,"0590-00116",83.9826992161411,18.1839160005194,1.549509369,0,4.72070135738,3.20730645375,0,7.92800781113,41.9602796128329,153.604412009623
"control","pre_treatment",590,"0590-00117",61.4193947913614,0,1.571720781,0,2.12781505418,4.38623782125,1.87012373625,8.38417661168,63.1065575360547,134.481849720096
"control","pre_treatment",590,"0590-00118",198.786418672654,0,0.502530109,4.032741374204,6.302352733535,0.48456044275,8.7548411955,19.574495745989,54.8100319765866,273.673476504229
"mech","post_18",190,"0190-00010",149.085876648018,0,0.101235711,24.15239330786,32.32054466359,11.336076586,3.3543392725,71.16335382995,49.2225755,269.573041688968
"mech","post_18",190,"0190-00024",206.180722958528,57.1438565212218,0,23.89074027077,38.187062357185,10.67579247075,4.5948407175,77.348435816205,61.1918431,401.864858395955
"mech","post_18",190,"0190-00025",98.3704122514712,51.9194483894933,0,6.39498290768,9.7630478477845,15.18859336925,9.8650720185,41.2116961432145,55.3454249,246.846981684179
"mech","post_18",190,"0190-00026",154.747878308262,17.0916552022804,0,5.29224715898,19.84439519777,4.44764904375,1.7419219935,31.326213394,51.9407398,255.106486704542
"mech","post_18",190,"0190-00102",282.423742317394,9.92025208307147,0.101235711,7.982570517464,11.354344592035,5.870913746,2.2426913775,27.450520232999,71.2925344,391.188284744464
"mech","post_18",190,"0190-00106",61.671812037115,0,0,26.36490169973,145.102812419095,5.4831131445,1.2530468035,178.203874066825,59.1759795,299.05166560394
"mech","post_18",190,"0190-00108",103.607504792003,0,0,18.81730500186,4.3475179604205,4.36227412425,0.67448483475,28.2015819212805,62.8766773,194.685764013283
"mech","post_18",190,"0190-00110",151.056201948198,1.96699163498045,0,27.71619252731,25.5976629434365,11.9059483595,6.6725760515,71.8923798817465,58.3567648,283.272338264925
"mech","post_18",190,"0190-00111",239.233941064064,0.8763444618855,0,7.75461640536,11.804049760015,9.3335018925,5.74998706225,34.642155120125,38.1566541,312.909094746075
"mech","post_18",350,"0350-00002",178.529537026857,0,0,13.40939876686,18.990087810035,5.81694391625,2.20485074175,40.421281234895,72.6325605,291.583378761752
"mech","post_18",350,"0350-00003",100.860711366453,0,0,0.326412284266,11.32421884189,3.406187231,15.098367379,30.155185736156,65.2068371,196.222734202609
"mech","post_18",350,"0350-00005",242.864922258418,0,0,29.592569117,3.82582291172,5.30827562625,1.11927458475,39.84594223972,53.1266424,335.837506898138
"mech","post_18",350,"0350-00101",91.718815123213,43.899294797945,0,7.15403013316,10.856177398792,2.888396999,0,20.898604530952,60.8463812,217.36309565211
"mech","post_18",350,"0350-00102",140.593233210981,2.29714314419207,0,9.807167525819,30.012161195185,3.498448223,44.232328275,87.550105219004,67.7322159,298.172697474177
"mech","post_18",350,"0350-00103",202.663444233224,12.5521731779101,0,8.949877483606,10.50643217419,3.66805481275,28.17275327525,51.297117745796,51.6652002,318.17793535693
"mech","post_18",350,"0350-00105",145.213406957357,0,0.069645001,39.02639066343,17.96871227088,3.494263944,9.130234428,69.61960130631,46.9515605,261.854213764667
"mech","post_18",350,"0350-00106",146.34304640588,0,0,40.62646088138,29.96477271691,21.4112118015,3.464450805,95.46689620479,53.1058114,294.91575401067
"mech","post_18",350,"0350-00109",154.894816743658,0,0.069645001,23.87316878896,29.64736605789,7.55164064375,27.202162485,88.2743379756,61.7803136,305.019113320258
"mech","post_18",350,"0350-00110",121.322704532745,0,0,5.2777495513,3.026409494781,2.86153378175,0,11.165692827831,62.7618072,195.250204560576
"mech","post_18",350,"0350-00111",392.520007340468,0,0,7.99545938013,11.396836829105,4.36175555425,3.1760822,26.930133963485,66.7582475,486.208388803953
"mech","post_18",350,"0350-00112",169.536711450219,25.110462006472,0,3.627791098483,22.46349766291,4.039990189,0.58539588975,30.716674840143,64.8133011,290.177149396834
"mech","post_18",350,"0350-00113",83.3554405574588,1.72827408448107,0,15.93818827823,17.385091022415,5.05503973425,41.0419969445,79.420315979395,88.0615657,252.565596321335
"mech","post_18",350,"0350-00115",77.634855006477,0,0,24.97533126903,17.182947088305,5.80702379275,1.700876128,49.666178278085,50.0868141,177.387847384562
"mech","post_18",350,"0350-00116",266.542376194643,0,0,15.66354929659,15.52987671668,6.97196015375,7.35921823075,45.52460439777,67.1715727,379.238553292413
"mech","post_18",350,"0350-00117",147.054775858629,0,0,10.91699415061,25.36162313792,12.75612910675,7.622889139,56.65763553428,58.2733066,261.985717992909
"mech","post_18",350,"0350-00119",206.11413279841,0,0,12.48406866224,8.2280823143,2.57665926175,1.0321041195,24.32091435779,66.1421642,296.5772113562
"mech","post_18",490,"0490-00004",96.1711976125265,30.7170730150237,0.101235711,17.09229904159,8.562504289066,3.6571113305,1.61554717975,30.927461840906,52.694673,210.611641179456
"mech","post_18",490,"0490-00008",140.1259205719,0,0.230155086,4.053782923578,70.842632441035,12.75965120675,1.56278690375,89.218853475113,30.3554962,259.930425333013
"mech","post_18",490,"0490-00018",79.632842226436,0,0.303707133,10.19694963049,23.281886700555,6.056223855,1.66354432925,41.198604515295,46.9961811,168.131334974731
"mech","post_18",490,"0490-00020",68.5188387723762,0,0,15.44117460071,13.36255198809,12.7061136375,6.167297402,47.6771376283,65.7348568,181.930833200676
"mech","post_18",490,"0490-00033",100.286975681554,0,0,3.19708490612,6.96145802024,7.79219917475,11.248729155,29.19947125611,51.4051911,180.891638037664
"mech","post_18",490,"0490-00035",163.866023003181,36.6091670090989,0.003,0.343852371479,3.156308578469,5.49739457525,0,8.997555525198,47.4477937,256.923539237478
"mech","post_18",490,"0490-00041",359.872519755557,0,0.091522121,35.4626838843,20.077674768365,4.00285849025,3.4363898675,62.979607010415,31.7841776,454.727826486972
"mech","post_18",490,"0490-00042",116.49893832379,0,0,1.75870848245,5.335596225127,6.0442645605,0.930972105,14.069541373077,35.6061429,166.174622596867
"mech","post_18",490,"0490-00102",263.605969011295,0,0.089022121,23.46715815931,5.814094314875,4.6724939135,0,33.953746387685,39.6090727,337.25781021998
"mech","post_18",490,"0490-00103",277.049257593628,0,0.001,7.40482769706,3.1397273810145,8.442643793,0,18.9871988710745,51.8230957,347.860552164703
"mech","post_18",490,"0490-00104",256.846796980628,0,0.089022121,13.34289490883,12.635288945497,8.4175954015,7.2527408965,41.648520152327,46.8787353,345.463074553955
"mech","post_18",490,"0490-00105",177.280237763669,0,2.838171702,35.31639526428,15.763524261155,5.52307166825,0,56.602991193685,36.9690211,273.690421759354
"mech","post_18",490,"0490-00110",115.591838729042,0,0.190257832,33.71454981824,28.67826924931,2.782949579,1.04366573575,66.2194343823,39.7658565,221.767387443342
"mech","post_18",490,"0490-00115",351.143014138627,0,0,24.92022180083,15.97453130009,7.47904635625,0,48.37379945717,47.4260686,446.942882195797
"mech","post_18",490,"0490-00117",189.783637975855,29.127178459822,0.089022121,27.87867298379,3.613024571159,2.471533041,0.6204216685,34.583652264449,52.1175314,305.701022221126
"mech","post_18",490,"0490-00120",135.37483041824,0,0.610914266,31.19081102861,15.64463931362,3.849172303,4.8413874955,55.52601014073,64.9264338,256.43818862497
"mech","post_18",490,"0490-00122",231.95274236331,10.0822621750622,2.331993147,38.85451838664,14.14175326365,8.76831740625,5.8475133675,67.61210242404,34.906468,346.885568109412
"mech","post_18",490,"0490-00124",121.786903968492,0,0.0015,6.24237977324,5.749485766049,4.84368456075,12.39120217825,29.226752278289,32.6543616,183.669517846781
"mech","post_18",490,"0490-00125",139.656810472487,0,0,14.36618565064,12.569043787975,5.09600850325,9.6408165905,41.672054532365,34.5284223,215.857287304852
"mech","post_18",490,"0490-00126",203.144428078861,0,0.534132723,66.4643260191,10.21288484506,11.76917323025,28.521093959,116.96747805341,40.3901532,361.036192055271
"mech","pre_treatment",190,"0190-00010",186.348155878568,0,0.607414266,35.90583506235,10.94832000387,7.678997474,3.1563040025,57.68945654272,61.7347993541967,306.379826041484
"mech","pre_treatment",190,"0190-00024",236.296243836292,32.397520187545,0.607414266,11.5006095533,9.58522484924,10.31065540475,27.16433875025,52.96835998454,69.8501363512103,392.119674625587
"mech","pre_treatment",190,"0190-00025",140.458931036739,1.57396250391488,0.089522121,4.40982660852,9.01499465577,4.8102778025,15.0839515425,33.31905060929,59.2982755199483,234.739741790892
"mech","pre_treatment",190,"0190-00026",120.449001302597,0,0.101735711,3.919442186863,12.66764723349,3.26821542625,1.0581540005,20.913458847103,54.3194102180159,195.783606078716
"mech","pre_treatment",190,"0190-00102",197.570459060406,1.05601899740707,0.842569352,22.69135027772,13.955629145745,6.70655496775,8.05785391675,51.411388307965,73.3181185182713,324.198554236049
"mech","pre_treatment",190,"0190-00106",77.707534885305,0,1.013284749,8.11763951148,8.608185370575,2.7535095225,2.20068240075,21.680016805305,72.3014164013138,172.702252840924
"mech","pre_treatment",190,"0190-00108",121.536433332692,0,0.737333641,0,6.61330246632,6.97339405875,6.1911780845,19.77787460957,66.7842877902966,208.835929373558
"mech","pre_treatment",190,"0190-00110",115.110808273848,6.72408153978995,0.102235711,0,5.7445523790485,3.09008177475,6.93306801,15.7677021637985,67.9380337922335,205.64286148067
"mech","pre_treatment",190,"0190-00111",179.667727937265,9.51475191356754,0.910049038,7.75967101136,8.77126323289,8.09627721825,16.63608092825,41.26329239075,62.8039057108834,294.159726990466
